Summer,Category,Constructs,Subconstructs,Instrument,Subjects,Q#,N,Variable Name,Trigger,Order,Question,Question (Chinese),Reverse,Response rule,Response rule（Chinese）,Ans_Value,Ans1,Ans2,Ans3,Ans4,Ans5,Ans6,Ans7,Ans 1 (Chinese),Ans 2 (Chinese),Ans 3 (Chinese),Ans 4 (Chinese),Ans 5 (Chinese),Ans 6 (Chinese),Ans 7 (Chinese),,Scenario,Difficulty,notes,,,,,,,,,,
1,Extracurriculumn,Activity,Individual,Getting Into College-college,S,S-Extr-Acti-Indiv,7b,S-Extr-Acti-Indiv7b,If S-Extr-Acti-Indiv1=6,S16,What role did you play?,您在其中是什么角色？,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Activity,Individual,Getting Into College-college,S,S-Extr-Acti-Indiv,8a,S-Extr-Acti-Indiv8a,If S-Extr-Acti-Indiv1=7,S16,Hong long have you participated in boys/girls scout?,您参加过多久童子军活动？,,choose one ,单选 ,"(1,2,3,4)",Less than 6 months,6 - 11 months,12-24 months,More than 24 months,,,,少于6个月,7 - 11 月,12-24 月,多于24个月,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Activity,Individual,Getting Into College-college,S,S-Extr-Acti-Indiv,8b,S-Extr-Acti-Indiv8b,If S-Extr-Acti-Indiv1=7,S16,What is the highest rank that you ever achieved?,您最高得到过什么奖项？,,choose one ,单选 ,"(1,2,3,4,5,6,7)",Eagle ,Life,Star,First class,Second class,Tenderfoot,Scout,鹰级,生活级,星级,一级,二级,新手级,童军,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,All,Getting Into College-college,S,S-Extr-Spec-All,1,S-Extr-Spec-All1,,S17,Do you have any specialties?,您有什么特长吗？,,choose all that apply,多选,(1-12),Add specialty list,,,,,,,Add specialty list,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Art,Getting Into College-college,S,S-Extr-Spec-Art,1,S-Extr-Spec-Art1,if S-Extr-Spec-All1=2,S17,What art work(s) have you created？,您有哪些艺术作品？,,choose all that apply,多选,(1-8),Add arts work list,,,,,,,Add arts work list,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Art,Getting Into College-college,S,S-Extr-Spec-Art,2,S-Extr-Spec-Art2,if S-Extr-Spec-Art1=7,S17,Other art works______,其他作品_____,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Art,Getting Into College-college,S,S-Extr-Spec-Art,3,S-Extr-Spec-Art3,if S-Extr-Spec-All1=2,S17,Your art work(s) has been______,您的艺术作品曾经______,,choose all that apply,多选,"(1,2,3,4,5)",Exhibited/published,Sold commercially,Awarded prices at or above Municipal level,"Recognized in other means (e.g., social media)",None,,,展出/出版,作为商品出售,获得过,赢得过市级或以上比赛,以其他形式被认可(社交媒体等),以上选项都不适用,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Chess,Getting Into College-college,S,S-Extr-Spec-Chess,1,S-Extr-Spec-Chess1,if S-Extr-Spec-All1=3,S17,What type(s) of chess are you specialized in?,您擅长什么棋类？,,choose all that apply,多选,"(1,2,3,4)",Chinese chess,Go,Chess,Others,,,,中国象棋,围棋,国际象棋,其他棋类,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Chess,Getting Into College-college,S,S-Extr-Spec-Chess,2,S-Extr-Spec-Chess2,if S-Extr-Spec-All1=3,S17,What type(s) of accomplishments do you have that demonstrate your specialty in chess?,您在该棋类项目上获得过那些成绩？,,choose all that apply,多选,"(1,2,3,4,5)",Level/Certificate,Prizes earned at or above Municipal level,Membership of Professional Team,Others,None,,,等级/段位,市级以上奖项,专业团队成员,其他,无,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Chess,Getting Into College-college,S,S-Extr-Spec-Chess,3,S-Extr-Spec-Chess3,if S-Extr-Spec-Chess2=4,S17,Other accomplishments______,其他成绩_______,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Debates,Getting Into College-college,S,S-Extr-Spec-Debat,1,S-Extr-Spec-Debat1,if S-Extr-Spec-All1=4,S17,"At what level, did you compete in the debate team during middle school?",在中学阶段，您曾经参加过以下哪些级别的辩论比赛,,choose all that apply,多选,"(1,2,3,4,5,6,7)",School level,District level,Municipal level,Provincial Level,National Level,International Level,None,校级,区级,市级,省级,全国级,国际级,无,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Debates,Getting Into College-college,S,S-Extr-Spec-Debat,2,S-Extr-Spec-Debat2,if S-Extr-Spec-All1=4,S17,Have you won any prize in debating?,是否获得个人或团体奖项？,,choose all that apply,多选,"(1,2,3,4)",Individual,Team,Both,None,,,,个人奖,团体奖,都有,以上都不适用,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Music,Getting Into College-college,S,S-Extr-Spec-Music,1,S-Extr-Spec-Music1,if S-Extr-Spec-All1=5,S17,Whic music specialties do you have？,您在音乐方面有哪些特长？,,choose all that apply,多选,"(1,2,3,4,5,6)",Composing,Writing Lyrics,Music Production,Performing Instruments,Singing,Others,,作曲,作词,音乐制作,乐器表演,演唱,其他,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Music,Getting Into College-college,S,S-Extr-Spec-Music,2,S-Extr-Spec-Music2,if S-Extr-Spec-All1=5,S17,What type(s) of accomplishments do you have that demonstrate your specialty in music?,曾经获得过下列证明吗？,,choose all that apply,多选,"(1,2,3,4,5,6)",Certificate of Merit levels,Prizes earned at or above Municipal level,Membership of Professional Music Band,Work of Music,Others,None,,,市级以上奖项,专业团队成员,音乐作品集,其他,无,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Music,Getting Into College-college,S,S-Extr-Spec-Music,3,S-Extr-Spec-Music3,if S-Extr-Spec-Music2=5,S17,Other accomplishments______,其他证明_____,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Performance,Getting Into College-college,S,S-Extr-Spec-Perfo,1,S-Extr-Spec-Perfo1,if S-Extr-Spec-All1=6,S17,What type(s) of performance are you specialized in?,您从事哪方面的表演？,,choose all that apply,多选,"(1,2,3,4,5)",Acting,Comed,Dancing,Musicals,Other theatre performance,,,影视表演,喜剧,舞蹈,音乐剧,其他舞台表演,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Performance,Getting Into College-college,S,S-Extr-Spec-Perfo,2,S-Extr-Spec-Perfo2,if S-Extr-Spec-All1=6,S17,What type(s) of accomplishments do you have that demonstrate your specialty in performance?,曾经获得过下列证明吗？,,choose all that apply,多选,"(1,2,3,4,5)",Level/Certificate,Prizes earned at or above Municipal level,Member of professional group,Others,None,,,等级/证书,市级及以上奖项,专业演出团体成员,无,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Performance,Getting Into College-college,S,S-Extr-Spec-Perfo,4,S-Extr-Spec-Perfo4,if S-Extr-Spec-All1=6,S17,What type of audience have you performed in front of?,您曾在什么场合下参加过演出？,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Public Speaking,Getting Into College-college,S,S-Extr-Spec-Publi,1,S-Extr-Spec-Publi1,if S-Extr-Spec-All1=7,S17,Have you earned any prize in public speaking at or above the municipal level during middle school ?,在中学阶段，您在演讲方面获得过市级或以上奖项吗？,,choose all that apply,多选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Public Speaking,Getting Into College-college,S,S-Extr-Spec-Publi,2,S-Extr-Spec-Publi2,if S-Extr-Spec-All1=7,S17,What type of audience have you given the speech to?,"
您曾在什么场合下正式演讲过？",,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Robotics,Getting Into College-college,S,S-Extr-Spec-Robot,1,S-Extr-Spec-Robot1,if S-Extr-Spec-All1=8,S17,Have you ever won in robot contests during middle school?,在中学阶段，您是否参与任何层面的机器人竞赛？,,choose one,单选,"(1,2)",Yes ,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Sports,Getting Into College-college,S,S-Extr-Spec-Sport,1,S-Extr-Spec-Sport1,if S-Extr-Spec-All1=9,S17,What types of sports are you specialized in?,您在体育方面有哪些特长？,,choose all that apply,多选,(1-45),Add sport list,,,,,,,Add sport list,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Sports,Getting Into College-college,S,S-Extr-Spec-Sport,2,S-Extr-Spec-Sport2,if S-Extr-Spec-All1=9,S17,What type(s) of accomplishments do you have that demonstrate your specialty in sports?,曾经获得过下列证明吗？,,choose all that apply,多选,"(1,2,3,4,5)",Professional athlete,Prizes earned at or above Municipal level,Member of professional team ,Others,None,,,专业运动员,市级及以上奖项,专业团队成员,其他,无,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Sports,Getting Into College-college,S,S-Extr-Spec-Sport,3,S-Extr-Spec-Sport3,if S-Extr-Spec-Sport2=4,S17,Other accomplishments______,其他证明_____,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Extracurriculumn,Specialty,Subject,Getting Into College-college,S,S-Extr-Spec-Subje,1,S-Extr-Spec-Subje1,if S-Extr-Spec-All1=1,S17,What types of academic contests have you participated in?,请选择学科竞赛类别。,,choose all that apply,多选,(1-10),Add subject list,,,,,,,Add subject list,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Subject,Getting Into College-college,S,S-Extr-Spec-Subje,2,S-Extr-Spec-Subje2,if S-Extr-Spec-Subje1=10,S17,Other academic contests________,其他学科______,,fill in the blank,填空,STRING,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Subject,Getting Into College-college,S,S-Extr-Spec-Subje,3,S-Extr-Spec-Subje3,if S-Extr-Spec-All1=1,S17,Have you earned any prize in these subjects at or above a municipal level contest during middle school?,"在中学阶段, 您是否在学科竞赛中获得过市级或以上的奖项？",,choose all that apply,多选,"(1,2)",Yes,No,,,,,,是,否,,,,,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Writing,Getting Into College-college,S,S-Extr-Spec-Writi,1,S-Extr-Spec-Writi1,if S-Extr-Spec-All1=10,S17,What works have you done in writing?,您写过哪些作品？,,choose all that apply,多选,"(1,2,3,4,5,6,7)",Essays,Novels,Movie/Book Reviews,Poetry,Plays/Movie/TV scripts,Others,None,散文,小说,书评影评,诗歌,剧本,其他,无,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,Writing,Getting Into College-college,S,S-Extr-Spec-Writi,2,S-Extr-Spec-Writi2,if S-Extr-Spec-All1=10,S17,Your works have ____,您的作品曾经______,,choose all that apply,多选,"(1,2,3,4,5,6)",Been published,Been sold commercially,Received professional awards,Won contests at or above Municipal level,"Been recognized in other means (e.g., social media)",Does not apply,,被发表/刊登,作为商品出售,获得过专业荣誉,赢得过市级或以上比赛,以其他形式被认可(社交媒体等),以上选项都不适用,,,,Information,,,,,,,,,,,
1,Extracurriculumn,Specialty,zOthers,Getting Into College-college,S,S-Extr-Spec-zOthe,1,S-Extr-Spec-zOthe1,if S-Extr-Spec-All1=11,S17,Other type of specialty______,其他特长______,,fill in the blank,填空,String,,,,,,,,,,,,,,,,,Information,,,,,,,,,,,
1,Introduction,Disclaimer,First page,UES,S,S-Intr-Disc-First,1,S-Intr-Disc-First1,,S00,"The UES Self-Discovery Inventory (the “UES-SDI”) provided to you has been prepared by USA-UES. If you complete the UES-SDI, we treat your responses and your results as confidential information. Your personal information will not be shared with or sold to third parties.
 
 Please note that the accuracy of your survey results will depend on how precisely and honestly you answer the questions.Please enter your name below, which will indicate that you voluntarily agree to participate in it.","使用条款 “优易思自我发现问卷” （以下统称为“该问卷”）由美国-优易思公司为您提供，并归美国-优易思公司版权所有。我们将对您在该问卷中提供的结果和信息进行严格保密，并承诺杜绝将您的个人信息分享或转卖给第三方个人及机构。
调查结果的准确与否将取决于您答题的准确性与诚实度。若您理解并同意本条款，请在空白处填写您的姓名全拼。签名将作为您自愿参与该问卷并遵守本条款所有内容的证明依据。

",,fill in the blank,,STRING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Knowledge and Beliefs,american education,#prompts,Misconceptions,S,S-Know-amer-#prom,1,S-Know-amer-#prom1,,S19,"In your perception, what would a life and school environment of studying abroad in the US look like? Tell us how much do you agree or disagree with each of these statements.
 ",在你看来，在美国留学的生活和学校环境会是什么样子？告诉我们您对这些陈述有多少不同意或同意。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Knowledge and Beliefs,american education,Misconceptions,Misconceptions,S,S-Know-amer-Misco,1,S-Know-amer-Misco1,,S19,Studying in China is much harder than studying abroad.,在中国读书比在国外读书难多了。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,MC相加,,,,,,,,,,
1,Knowledge and Beliefs,american education,Misconceptions,Misconceptions,S,S-Know-amer-Misco,2,S-Know-amer-Misco2,,S19,It is easier to apply to U.S. colleges.,美国的大学更容易申请。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,american education,Misconceptions,Misconceptions,S,S-Know-amer-Misco,3,S-Know-amer-Misco3,,S19,It is easy to do well in the U.S. college.,在美国学习更轻松。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,american education,Misconceptions,Misconceptions,S,S-Know-amer-Misco,4,S-Know-amer-Misco4,,S19,"Life is free in U.S., so I can do whatever I want.",在美国生活没有什么约束，想做什么就做什么。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,#prompts,CVS,S,S-Know-cult-#prom,1,S-Know-cult-#prom1,,S04,"Values are the general expression of what is most important to you. Here is a set of cultural values. Please indicate the degree to which you agree or disagree. Remember, there is no right or wrong answer. ","人们最在意的事情往往可以从价值观来体现。下列是一些关于文化的价值观。请表明你对它们不同意或同意的程度。没有正确或错误的答案，所以请真实的表达自己。
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Competitive,CVS,S,S-Know-cult-Compe,1,S-Know-cult-Compe1,,S04,Valuing education,重视教育,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Competitive,CVS,S,S-Know-cult-Compe,2,S-Know-cult-Compe2,,S04,Accumulating wealth,累积财富,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Competitive,CVS,S,S-Know-cult-Compe,3,S-Know-cult-Compe3,,S04,"Protecting your ""face""",要面子,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Filial piety,CVS,S,S-Know-cult-Filia,1,S-Know-cult-Filia1,,S04,Ordering relationships by status and observing this order,尊卑有序,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,fp-c分组求和,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Filial piety,CVS,S,S-Know-cult-Filia,2,S-Know-cult-Filia2,,S04,Having respects for traditions,尊重传统习俗,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Filial piety,CVS,S,S-Know-cult-Filia,3,S-Know-cult-Filia3,,S04,Supporting your parents financially,赡养父母,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Filial piety,CVS,S,S-Know-cult-Filia,4,S-Know-cult-Filia4,,S04,Having respects for the elderly,尊敬长辈,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Filial piety,CVS,S,S-Know-cult-Filia,5,S-Know-cult-Filia5,,S04,Obeying parents and superiors,服从父母和上级,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Non-competitive,CVS,S,S-Know-cult-Non-c,1,S-Know-cult-Non-c1,,S04,Having contentedness with one's position in life,安分守己,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Non-competitive,CVS,S,S-Know-cult-Non-c,2,S-Know-cult-Non-c2,,S04,Having few desires,无欲无求,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,cultural values,Non-competitive,CVS,S,S-Know-cult-Non-c,3,S-Know-cult-Non-c3,,S04,Being non-competitive,不爱竞争,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,#prompts,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-#prom,1,S-Know-Mind-#prom1,,S05,People have different opinions regarding the relationship between hard work and talent. Please indicate how much you agree or disagree with the following statements.,人们对目前无法实现的目标抱有不同的态度：有些人认为，只要努力，他们就可以实现他们原本无法实现的目标；有些人认为很多事情在很大程度上已经注定。你有什么看法？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Fixed mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Fixed,1,S-Know-Mind-Fixed1,,S05,"You can learn new things, but you cannot really change your basic level of intelligence.",人可以学习新的知识，但是无法改变基本智力水平。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,MS相加求和,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Fixed mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Fixed,2,S-Know-Mind-Fixed2,,S05,I like my work best when I can do it really well without too much trouble.,我只喜欢做简单的事情，因为我不想花太多功夫。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Fixed mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Fixed,3,S-Know-Mind-Fixed3,,S05,I like my work best when I can do it perfectly without any mistakes.,我只喜欢做简单的事情，因为我全能做对。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Fixed mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Fixed,4,S-Know-Mind-Fixed4,,S05,"To tell the truth, when I work hard, it makes me feel as though I'm not very smart.",当我花很多时间做一件事情的时候，我会感觉自己不够聪明。,Reverse,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Growth mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Growt,1,S-Know-Mind-Growt1,,S05,"No matter how much intelligence you have, you can always change it a good deal.",智力水平在一定程度上受后天因素的影响。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Growth mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Growt,2,S-Know-Mind-Growt2,,S05,I like my work best when it makes me think hard.,我喜欢做能挑战我思维的事情。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Growth mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Growt,3,S-Know-Mind-Growt3,,S05,I like work that I'll learn from even if I make a lot of mistakes.,我不介意做困难的事情， 因为即使犯了错也能从中学到东西。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Opinion,,,,,,,,,,,
1,Knowledge and Beliefs,Mindset,Growth mindset,MINDSET ASSESSMENT PROFILE TOOL,S,S-Know-Mind-Growt,4,S-Know-Mind-Growt4,,S05,"When something is hard, it just makes me want to work more on it, not less",当一件事情很难的时候，它会让我想要下更多的功夫。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,,Opinion,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,#prompts,Critical Thinking Dispositions Scale,S,S-Lear-Crit-#prom,1,S-Lear-Crit-#prom1,,S13,"Here is a set of learning strategies. Please tell us how often you apply these strategies to your own study. Again, be as accurate as possible.","以下是一些学习方法，请评价你有多不同意或同意这些陈述。
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,Critical Opennes,Critical Thinking Dispositions Scale,S,S-Lear-Crit-Criti,1,S-Lear-Crit-Criti1,,S13,I usually try to think about the bigger picture during a discussion to ensure that the discussion does not deviate from the theme.,我会在讨论中尝试顾全大局把握大方向，确保讨论不会偏离主题。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,10,Evaluation,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,Critical Opennes,Critical Thinking Dispositions Scale,S,S-Lear-Crit-Criti,2,S-Lear-Crit-Criti2,,S13,I use more than one source to find out information for myself.,我利用不同渠道来查找信息。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Evaluation,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,Critical Opennes,Critical Thinking Dispositions Scale,S,S-Lear-Crit-Criti,3,S-Lear-Crit-Criti3,,S13,I am often on the lookout for new ideas.,我会寻找一些新思路、尝试一些新方法。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Evaluation,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,Critical Opennes,Critical Thinking Dispositions Scale,S,S-Lear-Crit-Criti,4,S-Lear-Crit-Criti4,,S13,I sometimes find a good argument that challenges some of my firmly held beliefs.,我会肯定一些与我不同但是很中肯的观点。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,12,Evaluation,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,Critical Opennes,Critical Thinking Dispositions Scale,S,S-Lear-Crit-Criti,5,S-Lear-Crit-Criti5,,S13,It's important to understand other people's viewpoints on an issue.,我认为了解其他人对某个问题的观点很重要。,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,10,Evaluation,,,,,,,,,,,
1,Learning Strategies,Critical Thinking,Critical Opennes,Critical Thinking Dispositions Scale,S,S-Lear-Crit-Criti,6,S-Lear-Crit-Criti6,,S13,It is important to justify the choices I make.,我认为仔细验证我的决定是否正确是一件很重要的事,,choose one,单选,"(1,2,3,4,5,6,7)",Strongly disagree,Disagree,Somewhat disagree,Neutral,Somewhat agree,Agree,Strongly agree,非常不同意,不同意,有点不同意,中立,有点同意,同意,非常同意,,2,Evaluation,,,,,,,,,,,
